id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
70,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",google_calendar,Odoo S.A.,/google_calendar/static/description/icon.png,uninstalled,,"{""en_US"": ""Google Calendar""}",10,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
340,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Support online payment in self-order""}",pos_online_payment_self_order,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""POS Self-Order / Online Payment""}",34,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
367,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Project expenses""}",project_hr_expense,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Project Expenses""}",66,"{""en_US"": ""Bridge created to add the number of expenses linked to an AA to a project form""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
368,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/project,"{""en_US"": ""Integrate your inbox with projects""}",project_mail_plugin,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Project Mail Plugin""}",65,"{""en_US"": ""Turn emails received in your mailbox into tasks and log their content as internal notes.""}",f,f,f,LGPL-3,5,t,f,,,,,"","","",official,
370,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Monitor purchase in project""}",project_purchase,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Project Purchase""}",65,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
379,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",purchase_requisition_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Purchase Requisition Sale""}",56,"{""en_US"": ""Bridge module for Purchase requisition and Sales. Used to properly create purchase requisitions for subcontracted services""}",f,f,f,LGPL-3,70,t,f,,,,,"","","",official,
380,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",purchase_requisition_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Purchase Requisition Stock""}",56,"{""en_US"": """"}",f,f,f,LGPL-3,70,t,f,,,,,"","","",official,
381,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Purchase Orders, Receipts, Vendor Bills for Stock""}",purchase_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Purchase Stock""}",56,"{""en_US"": """"}",f,f,f,LGPL-3,60,t,f,,,,,"","","",official,
73,,,2024-04-18 07:40:45.347796,1,https://www.odoo.com/app/employees,"{""en_US"": ""Centralize employee information""}",hr,Odoo S.A.,/hr/static/description/icon.png,installed,17.0.1.1,"{""en_US"": ""Employees""}",21,"{""en_US"": ""Odoo Human Resources\n--------------------\n\nWith Odoo <a href=\""https://www.odoo.com/app/employees\"">Human Resources</a>,\nmanage the most important asset in your company: People\n\nGet all your HR operations managed easily: knowledge sharing, recruitments,\nappraisals, timesheets, contracts, attendances, payroll, etc.\n\nEach need is provided by a specific app that you activate on demand.\n\nManage Your Employees\n---------------------\n\nOversee all important information in your company address book. Some\ninformation are restricted to HR managers, others are public to easily look\ncolleagues.\n\nRecord employee contracts and get alerts when they have to be renewed.\n\nStreamline Your Recruitment Process\n-----------------------------------\n\nIndex resumes, track applicants, search profiles with <a href=\""https://www.odoo.com/app/employees\"">Odoo HR</a>.\n\nPost job offers and keep track of each application received. Follow applicants\nin your recruitment process with the smart kanban view.\n\nSave time by automating some communications with email templates. Resumes are\nindexed automatically, allowing you to easily find for specific profiles.\n\nEnterprise Social Network\n-------------------------\n\nBreak down information silos. Share knowledge and best practices amongst all\nemployees. Follow specific people or documents and join groups of interests to\nshare expertise and documents.\n\nInteract with your coworkers in real time with website live chat.\n\nTrack time and attendances\n--------------------------\n\nKeep track of the time spent by project, client or task. It's easy to record\ntimesheets or check attendances for each employee. Get your analytic accounting\nposted automatically based on time spent on your projects.\n\nTime Off Management\n-----------------\n\nKeep track of the vacation days accrued by each employee. Employees enter their\nrequests (paid time off, sick time off, etc), for managers to approve and\nvalidate. It's all done in just a few clicks. The agenda of each employee is\nupdated accordingly.\n\nKeep Track of Employee Expenses\n-------------------------------\n\nGet rid of the paper work and follow employee's expenses directly in Odoo.\nDon't loose time or money by controlling the full flow: expense validation,\nreimbursement of employees, posting in the accounting and re-invoicing to\ncustomers.\n\nFollow Periodic Appraisals\n--------------------------\n\nSet-up appraisals plans and/or surveys for your employees and watch their\nevolution. Define steps for interviews and Odoo will notify managers or\nsubordinates automatically to prepare appraisals. Keep track of the progress of\nyour staff periodically.\n\nBoost Engagement With Gamification\n----------------------------------\n\n### Define clear objective and provide real time feedback\n\nInspire achievement with challenges, goals and rewards. Define clear objectives\nand provide real time feedback and tangible results. Showcase the top\nperformers to the entire channel and publicly recognize a job well done.\n\n### Leaderboards\n\nPromote leaders and competition amongst Sales Team with performance ratios.\n\n### Personal Objectives\n\nAssign clear goals to users to align them with the company objectives.\n\n### Team Targets\n\nCompare revenues with forecasts and budgets in real time.\n\n""}",t,f,f,LGPL-3,95,f,f,,,,,"Employees
Employees/Configuration
Employees/Configuration/Activity Planning
Employees/Configuration/Activity Planning/On/Offboarding Plans
Employees/Configuration/Employee
Employees/Configuration/Employee/Departments
Employees/Configuration/Employee/Departure Reasons
Employees/Configuration/Employee/Tags
Employees/Configuration/Employee/Work Locations
Employees/Configuration/Employee/Working Schedules
Employees/Configuration/Recruitment
Employees/Configuration/Recruitment/Employment Types
Employees/Configuration/Recruitment/Job Positions
Employees/Configuration/Settings
Employees/Departments
Employees/Directory
Employees/Employees
Employees/Employees/Employees
Employees/Human Resources
Employees/Reporting
Employees/Reporting",Print Badge,"* INHERIT discuss.channel.view.form.inherit.hr (form)
* INHERIT mail.activity.plan.template.view.form.inherit.hr (form)
* INHERIT mail.activity.plan.view.form.hr.employee (form)
* INHERIT mail.activity.plan.view.form.inherit.hr (form)
* INHERIT mail.activity.plan.view.tree.inherit.hr (tree)
* INHERIT mail.activity.schedule.view.form.inherit.hr (form)
* INHERIT res.config.settings.view.form.inherit.hr (form)
* INHERIT res.partner.view.form.inherit.hr (form)
* INHERIT res.users.form.inherit (form)
* INHERIT res.users.preferences.form.inherit (form)
* INHERIT res.users.preferences.form.resource (form)
* INHERIT res.users.preferences.form.simplified.inherit (form)
* INHERIT view.users.simple.form.hr (form)
* INHERIT view.users.simple.form.inherit.hr (form)
hr.contract.type form (form)
hr.contract.type tree (tree)
hr.department.form (form)
hr.department.kanban (kanban)
hr.department.search (search)
hr.department.tree (tree)
hr.departure.reason form (form)
hr.departure.reason tree (tree)
hr.departure.wizard.view.form (form)
hr.employee.activity (activity)
hr.employee.category.form (form)
hr.employee.category.list (tree)
hr.employee.form (form)
hr.employee.kanban (kanban)
hr.employee.kanban (kanban)
hr.employee.public.form (form)
hr.employee.search (search)
hr.employee.search (search)
hr.employee.tree (tree)
hr.employee.tree (tree)
hr.employee.view.graph (graph)
hr.employee.view.pivot (pivot)
hr.job.form (form)
hr.job.kanban (kanban)
hr.job.search (search)
hr.job.tree (tree)
hr.work.location.view.form (form)
hr.work.location.view.tree (tree)
hr_employee_plan_activity_summary (qweb)
print_employee_badge (qweb)",official,
382,,,2024-04-18 07:41:14.668723,1,"","{""en_US"": """"}",rating,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.1,"{""en_US"": ""Customer Rating""}",10,"{""en_US"": ""\nThis module allows a customer to give rating.\n""}",f,f,f,LGPL-3,100,f,f,,,,,Settings/Technical/Discuss/Ratings,"","* INHERIT mail.message.view.form.inherit.rating (form)
* INHERIT rating.rating.view.form.complete (form)
* INHERIT rating.rating.view.form.text (form)
Rate our Services (qweb)
Thanks for your Feedback (qweb)
rating.rating.form (form)
rating.rating.graph (graph)
rating.rating.kanban (kanban)
rating.rating.pivot (pivot)
rating.rating.search (search)
rating.rating.tree (tree)
rating.rating.view.kanban.stars (kanban)",official,
374,,,2024-04-18 07:41:28.586933,1,"","{""en_US"": ""Organize your work with memos and to-do lists""}",project_todo,Odoo S.A.,/project_todo/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""To-Do""}",67,"{""en_US"": """"}",t,f,f,LGPL-3,260,t,f,,,,,To-do,"","mail.activity.todo.create.popup (form)
project.task.kanban (kanban)
project.task.todo.tree (tree)
project.task.view.todo.activity (activity)
project.task.view.todo.conversion.form (form)
project.task.view.todo.form (form)
project.task.view.todo.quick.create.todo (form)
project.task.view.todo.search (search)
todo_user_onboarding (qweb)",official,
387,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Quotation, Sales Orders, Delivery & Invoicing Control""}",sale_expense,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sales Expense""}",9,"{""en_US"": ""\nReinvoice Employee Expense\n==========================\n\nCreate some products for which you can re-invoice the costs.\nThis module allow to reinvoice employee expense, by setting the SO directly on the expense.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
388,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",sale_expense_margin,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sales Expense Margin""}",9,"{""en_US"": ""When re-invoicing the expense on the SO, set the cost to the total untaxed amount of the expense.""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
389,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Use discounts and loyalty programs in sales orders""}",sale_loyalty,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sale Loyalty""}",9,"{""en_US"": ""Integrate discount and loyalty programs mechanisms in sales orders.""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
390,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Adds free shipping mechanism in sales orders""}",sale_loyalty_delivery,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sale Loyalty - Delivery""}",9,"{""en_US"": ""Integrate free shipping in sales orders.""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
449,,,2024-04-18 10:42:39.074562,1,https://tarcin.in,"{""en_US"": ""Manage Parent""}",tarcin_parent,Tarcin Inc,/tarcin_parent/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Tarcin Parent""}",69,"{""en_US"": ""This module provide parent management system.\n""}",t,f,f,LGPL-3,3,f,f,,,,,"Parents
Parents/Parents
Parents/Relationships","","* INHERIT op.student.form (form)
op.parent.form (form)
op.parent.relationship.form (form)
op.parent.relationship.tree (tree)
op.parent.search (search)
op.parent.tree (tree)",official,
453,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": """"}",test_apikeys,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Tests flow of API keys""}",6,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
530,,,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/events,"{""en_US"": ""Quizzes on tracks""}",website_event_track_quiz,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Quizzes on Tracks""}",18,"{""en_US"": """"}",f,f,f,LGPL-3,1007,f,f,,,,,"","","",official,
527,,,2024-04-18 07:38:41.908233,1,"","{""en_US"": ""Sponsors, Tracks, Agenda, Event News""}",website_event_track,Odoo S.A.,/website_event_track/static/description/icon.png,uninstalled,,"{""en_US"": ""Advanced Events""}",17,"{""en_US"": ""Organize Events, Trainings & Webinars\n-------------------------------------\n\n### Schedule, Promote, Sell, Organize\n\nGet extra features per event; multiple pages, sponsors, multiple talks, talk proposal form, agenda, event-related news, documents (slides of presentations), event-specific menus.\n\nOrganize Your Tracks\n--------------------\n\n### From the talk proposal to the publication\n\nAdd a talk proposal form on your events to allow visitors to submit talks and speakers. Organize the validation process of every talk, and schedule easily.\n\nOdoo's unique frontend and backend integration makes organization and publication so easy. Easily design beautiful speaker biographies and talks description.\n\nAgenda and List of Talks\n------------------------\n\n### A strong user interface\n\nGet a beautiful agenda for each event published automatically on your website. Allow your visitors to easily search and browse talks, filter by tags, locations or speakers.\n\nManage Sponsors\n---------------\n\n### Sell sponsorship, promote your sponsors\n\nAdd sponsors to your events and publish sponsors per level (e.g. bronze, silver, gold) on the bottom of every page of the event.\n\nSell sponsorship packages online through the Odoo eCommerce for a full sales cycle integration.\n\nCommunicate Efficiently\n-----------------------\n\n### Activate a blog for some events\n\nYou can activate a blog for each event allowing you to communicate on specific events. Visitors can subscribe to news to get informed.""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
577,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/subscriptions?utm_source=db&utm_medium=module,"{""en_US"": ""MRR, Churn, Recurring payments""}",sale_subscription,Odoo S.A.,/base/static/img/icons/sale_subscription.png,uninstallable,,"{""en_US"": ""Subscriptions""}",9,,t,f,f,OEEL-1,115,f,t,,,,,"","","",official,
579,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/inventory?utm_source=db&utm_medium=module,"{""en_US"": ""Barcode scanner for warehouses""}",stock_barcode,Odoo S.A.,/base/static/img/icons/stock_barcode.png,uninstallable,,"{""en_US"": ""Barcode""}",55,,t,f,f,OEEL-1,255,f,t,,,,,"","","",official,
580,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/crm?utm_source=db&utm_medium=module,"{""en_US"": ""Call using VoIP""}",voip,Odoo S.A.,/base/static/img/icons/voip.png,uninstallable,,"{""en_US"": ""VoIP""}",9,,t,f,f,OEEL-1,280,f,t,,,,,"","","",official,
581,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/appointments?utm_source=db&utm_medium=module,"{""en_US"": ""Online appointments scheduler""}",appointment,Odoo S.A.,/base/static/img/icons/appointment.png,uninstallable,,"{""en_US"": ""Appointments""}",17,,t,f,f,OEEL-1,215,f,t,,,,,"","","",official,
582,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/app/social-marketing,"{""en_US"": ""Manage your social media and website visitors""}",social,Odoo S.A.,/base/static/img/icons/social.png,uninstallable,,"{""en_US"": ""Social Marketing""}",17,,t,f,f,OEEL-1,175,f,t,,,,,"","","",official,
583,1,2024-04-18 07:38:41.908233,2024-04-18 07:38:41.908233,1,https://www.odoo.com/page/manufacturing?utm_source=db&utm_medium=module,"{""en_US"": ""Work Orders, Planning, Routing""}",mrp_workorder,Odoo S.A.,/base/static/img/icons/mrp_workorder.png,uninstallable,,"{""en_US"": ""MRP II""}",54,,t,f,f,OEEL-1,16,f,t,,,,,"","","",official,
446,,,2024-04-18 07:58:28.113643,1,https://tarcin.in,"{""en_US"": ""Manage Facility""}",tarcin_facility,Tarcin Inc,/tarcin_facility/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Tarcin Facility""}",69,"{""en_US"": ""This module provide exam management system.\n""}",t,f,f,LGPL-3,3,f,f,,,,,SIS/Configuration/General Management/Facilities,"","op.facility.form (form)
op.facility.line.form (form)
op.facility.line.tree (tree)
op.facility.search (search)
op.facility.tree (tree)",official,
