id,create_uid,write_uid,model,order,state,name,info,transient,create_date,write_date,is_mail_thread,is_mail_activity,is_mail_blacklist,website_form_default_field_id,website_form_label,website_form_key,website_form_access
390,,,hr.employee.skill.log,"employee_id,date",base,"{""en_US"": ""Skills History""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
391,,,hr.skill.level,level_progress desc,base,"{""en_US"": ""Skill Level""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
392,,,hr.skill.type,name,base,"{""en_US"": ""Skill Type""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
393,,,report.hr_skills.report_employee_cv,id,base,"{""en_US"": ""Employee Resume""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
394,,,hr.employee.skill.report,"employee_id, level_progress desc",base,"{""en_US"": ""Employee Skills Report""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
395,,,hr.employee.cv.wizard,id,base,"{""en_US"": ""Print Resume""}"," Model super-class for transient records, meant to be temporarily
    persistent, and regularly vacuum-cleaned.

    A TransientModel has a simplified access rights management, all users can
    create new records, and may only access the records they created. The
    superuser has unrestricted access to all TransientModel records.
    ",t,,,f,f,f,,,,
396,,,spreadsheet.mixin,id,base,"{""en_US"": ""Spreadsheet mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
397,,,spreadsheet.dashboard.group,sequence,base,"{""en_US"": ""Group of dashboards""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
398,,,spreadsheet.dashboard,sequence,base,"{""en_US"": ""Spreadsheet Dashboard""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
399,,,spreadsheet.dashboard.share,id,base,"{""en_US"": ""Copy of a shared dashboard""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
402,,,website.seo.metadata,id,base,"{""en_US"": ""SEO metadata""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
403,,,website.cover_properties.mixin,id,base,"{""en_US"": ""Cover Properties Website Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
404,,,website.multi.mixin,id,base,"{""en_US"": ""Multi Website Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
405,,,website.published.mixin,id,base,"{""en_US"": ""Website Published Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
406,,,website.published.multi.mixin,id,base,"{""en_US"": ""Multi Website Published Mixin""}"," The base model, which is implicitly inherited by all models. ",f,,,f,f,f,,,,
407,,,website.searchable.mixin,id,base,"{""en_US"": ""Website Searchable Mixin""}",Mixin to be inherited by all models that need to searchable through website,f,,,f,f,f,,,,
408,,,website,"sequence, id",base,"{""en_US"": ""Website""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
409,,,website.menu,"sequence, id",base,"{""en_US"": ""Website Menu""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
410,,,website.page,website_id,base,"{""en_US"": ""Page""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
495,,,project.tags,name,base,"{""en_US"": ""Project Tags""}", Tags of project's tasks ,f,,,f,f,f,,,,
411,,,website.route,path,base,"{""en_US"": ""All Website Route""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
412,,,website.rewrite,id,base,"{""en_US"": ""Website rewrite""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
413,,,theme.ir.asset,id,base,"{""en_US"": ""Theme Asset""}"," Main super-class for regular database-persisted Odoo models.

    Odoo models are created by inheriting from this class::

        class user(Model):
            ...

    The system will later instantiate the class once per database (on
    which the class' module is installed).
    ",f,,,f,f,f,,,,
